TODO,LOC,TODO/LOC,FILE
1,505,0.20%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/Heap/Heap.cpp">Userland/Libraries/LibJS/Heap/Heap.cpp</a>
1,82,1.22%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/Heap/BlockAllocator.cpp">Userland/Libraries/LibJS/Heap/BlockAllocator.cpp</a>
6,1165,0.52%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/Runtime/Intl/NumberFormat.cpp">Userland/Libraries/LibJS/Runtime/Intl/NumberFormat.cpp</a>
4,658,0.61%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/Runtime/Intl/DateTimeFormat.cpp">Userland/Libraries/LibJS/Runtime/Intl/DateTimeFormat.cpp</a>
1,334,0.30%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/Runtime/Intl/DurationFormat.cpp">Userland/Libraries/LibJS/Runtime/Intl/DurationFormat.cpp</a>
1,309,0.32%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/Runtime/Intl/MathematicalValue.cpp">Userland/Libraries/LibJS/Runtime/Intl/MathematicalValue.cpp</a>
1,74,1.35%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/Runtime/Intl/Locale.h">Userland/Libraries/LibJS/Runtime/Intl/Locale.h</a>
3,201,1.49%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/Runtime/Intl/Locale.cpp">Userland/Libraries/LibJS/Runtime/Intl/Locale.cpp</a>
1,54,1.85%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/Runtime/Intl/CollatorCompareFunction.cpp">Userland/Libraries/LibJS/Runtime/Intl/CollatorCompareFunction.cpp</a>
1,153,0.65%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/Runtime/Intl/RelativeTimeFormat.cpp">Userland/Libraries/LibJS/Runtime/Intl/RelativeTimeFormat.cpp</a>
2,103,1.94%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/Runtime/Intl/Segmenter.cpp">Userland/Libraries/LibJS/Runtime/Intl/Segmenter.cpp</a>
5,174,2.87%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/Runtime/Temporal/PlainYearMonth.cpp">Userland/Libraries/LibJS/Runtime/Temporal/PlainYearMonth.cpp</a>
1,619,0.16%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/Runtime/Temporal/Calendar.cpp">Userland/Libraries/LibJS/Runtime/Temporal/Calendar.cpp</a>
2,208,0.96%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/Runtime/Temporal/PlainDateTime.cpp">Userland/Libraries/LibJS/Runtime/Temporal/PlainDateTime.cpp</a>
33,967,3.41%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/Runtime/Temporal/Duration.cpp">Userland/Libraries/LibJS/Runtime/Temporal/Duration.cpp</a>
5,272,1.84%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/Runtime/Temporal/PlainDate.cpp">Userland/Libraries/LibJS/Runtime/Temporal/PlainDate.cpp</a>
3,291,1.03%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/Runtime/Temporal/TimeZone.cpp">Userland/Libraries/LibJS/Runtime/Temporal/TimeZone.cpp</a>
1,136,0.74%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/Runtime/Temporal/Now.cpp">Userland/Libraries/LibJS/Runtime/Temporal/Now.cpp</a>
2,1030,0.19%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/Runtime/Temporal/AbstractOperations.cpp">Userland/Libraries/LibJS/Runtime/Temporal/AbstractOperations.cpp</a>
1,261,0.38%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/Runtime/Temporal/DurationPrototype.cpp">Userland/Libraries/LibJS/Runtime/Temporal/DurationPrototype.cpp</a>
1,199,0.50%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/Runtime/ObjectPrototype.cpp">Userland/Libraries/LibJS/Runtime/ObjectPrototype.cpp</a>
1,207,0.48%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/Runtime/PropertyKey.h">Userland/Libraries/LibJS/Runtime/PropertyKey.h</a>
4,335,1.19%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/Runtime/AtomicsObject.cpp">Userland/Libraries/LibJS/Runtime/AtomicsObject.cpp</a>
1,357,0.28%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/Runtime/Intrinsics.cpp">Userland/Libraries/LibJS/Runtime/Intrinsics.cpp</a>
4,351,1.14%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/Runtime/TypedArray.h">Userland/Libraries/LibJS/Runtime/TypedArray.h</a>
1,77,1.30%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/Runtime/ArrayIteratorPrototype.cpp">Userland/Libraries/LibJS/Runtime/ArrayIteratorPrototype.cpp</a>
3,147,2.04%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/Runtime/ShadowRealm.cpp">Userland/Libraries/LibJS/Runtime/ShadowRealm.cpp</a>
3,103,2.91%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/Runtime/FunctionPrototype.cpp">Userland/Libraries/LibJS/Runtime/FunctionPrototype.cpp</a>
1,32,3.12%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/Runtime/ModuleEnvironment.h">Userland/Libraries/LibJS/Runtime/ModuleEnvironment.h</a>
2,93,2.15%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/Runtime/ObjectEnvironment.cpp">Userland/Libraries/LibJS/Runtime/ObjectEnvironment.cpp</a>
21,262,8.02%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/Runtime/ArrayBuffer.h">Userland/Libraries/LibJS/Runtime/ArrayBuffer.h</a>
2,125,1.60%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/Runtime/GeneratorObject.cpp">Userland/Libraries/LibJS/Runtime/GeneratorObject.cpp</a>
1,39,2.56%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/Runtime/PrivateEnvironment.cpp">Userland/Libraries/LibJS/Runtime/PrivateEnvironment.cpp</a>
1,63,1.59%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/Runtime/ExecutionContext.h">Userland/Libraries/LibJS/Runtime/ExecutionContext.h</a>
1,1130,0.09%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/Runtime/ArrayPrototype.cpp">Userland/Libraries/LibJS/Runtime/ArrayPrototype.cpp</a>
16,149,10.74%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/Runtime/ArrayBuffer.cpp">Userland/Libraries/LibJS/Runtime/ArrayBuffer.cpp</a>
1,29,3.45%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/Runtime/WrappedFunction.h">Userland/Libraries/LibJS/Runtime/WrappedFunction.h</a>
1,239,0.42%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/Runtime/RegExpObject.cpp">Userland/Libraries/LibJS/Runtime/RegExpObject.cpp</a>
1,288,0.35%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/Runtime/Completion.h">Userland/Libraries/LibJS/Runtime/Completion.h</a>
1,80,1.25%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/Runtime/ModuleEnvironment.cpp">Userland/Libraries/LibJS/Runtime/ModuleEnvironment.cpp</a>
1,26,3.85%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/Runtime/FunctionPrototype.h">Userland/Libraries/LibJS/Runtime/FunctionPrototype.h</a>
2,301,0.66%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/Runtime/ObjectConstructor.cpp">Userland/Libraries/LibJS/Runtime/ObjectConstructor.cpp</a>
6,75,8.00%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/Runtime/Completion.cpp">Userland/Libraries/LibJS/Runtime/Completion.cpp</a>
2,503,0.40%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/Runtime/ECMAScriptFunctionObject.cpp">Userland/Libraries/LibJS/Runtime/ECMAScriptFunctionObject.cpp</a>
1,55,1.82%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/Runtime/RegExpObject.h">Userland/Libraries/LibJS/Runtime/RegExpObject.h</a>
1,112,0.89%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/Runtime/Reference.cpp">Userland/Libraries/LibJS/Runtime/Reference.cpp</a>
2,12,16.67%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/Runtime/Agent.cpp">Userland/Libraries/LibJS/Runtime/Agent.cpp</a>
3,1110,0.27%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/Runtime/TypedArrayPrototype.cpp">Userland/Libraries/LibJS/Runtime/TypedArrayPrototype.cpp</a>
1,247,0.40%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/Runtime/VM.h">Userland/Libraries/LibJS/Runtime/VM.h</a>
2,62,3.23%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/Runtime/BigIntConstructor.cpp">Userland/Libraries/LibJS/Runtime/BigIntConstructor.cpp</a>
3,285,1.05%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/Runtime/ArrayConstructor.cpp">Userland/Libraries/LibJS/Runtime/ArrayConstructor.cpp</a>
1,865,0.12%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/Runtime/StringPrototype.cpp">Userland/Libraries/LibJS/Runtime/StringPrototype.cpp</a>
4,845,0.47%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/Runtime/Object.cpp">Userland/Libraries/LibJS/Runtime/Object.cpp</a>
2,111,1.80%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/Runtime/AsyncFunctionDriverWrapper.cpp">Userland/Libraries/LibJS/Runtime/AsyncFunctionDriverWrapper.cpp</a>
3,260,1.15%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/Runtime/AsyncGenerator.cpp">Userland/Libraries/LibJS/Runtime/AsyncGenerator.cpp</a>
1,431,0.23%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/Runtime/TypedArray.cpp">Userland/Libraries/LibJS/Runtime/TypedArray.cpp</a>
1,59,1.69%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/Runtime/BoundFunction.cpp">Userland/Libraries/LibJS/Runtime/BoundFunction.cpp</a>
1,99,1.01%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/Runtime/ArgumentsObject.cpp">Userland/Libraries/LibJS/Runtime/ArgumentsObject.cpp</a>
1,40,2.50%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/Runtime/ShadowRealmConstructor.cpp">Userland/Libraries/LibJS/Runtime/ShadowRealmConstructor.cpp</a>
2,164,1.22%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/Runtime/Array.cpp">Userland/Libraries/LibJS/Runtime/Array.cpp</a>
1,358,0.28%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/Runtime/ErrorTypes.h">Userland/Libraries/LibJS/Runtime/ErrorTypes.h</a>
2,137,1.46%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/Runtime/FunctionConstructor.cpp">Userland/Libraries/LibJS/Runtime/FunctionConstructor.cpp</a>
1,152,0.66%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/Runtime/Error.cpp">Userland/Libraries/LibJS/Runtime/Error.cpp</a>
6,498,1.20%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/Runtime/VM.cpp">Userland/Libraries/LibJS/Runtime/VM.cpp</a>
1,101,0.99%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/Runtime/PromiseJobs.cpp">Userland/Libraries/LibJS/Runtime/PromiseJobs.cpp</a>
1,418,0.24%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/Runtime/GlobalObject.cpp">Userland/Libraries/LibJS/Runtime/GlobalObject.cpp</a>
1,265,0.38%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/Runtime/DateConstructor.cpp">Userland/Libraries/LibJS/Runtime/DateConstructor.cpp</a>
1,62,1.61%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/Runtime/Set.cpp">Userland/Libraries/LibJS/Runtime/Set.cpp</a>
1,137,0.73%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/Runtime/StringOrSymbol.h">Userland/Libraries/LibJS/Runtime/StringOrSymbol.h</a>
2,103,1.94%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/Runtime/DisposableStackPrototype.cpp">Userland/Libraries/LibJS/Runtime/DisposableStackPrototype.cpp</a>
1,127,0.79%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/Runtime/NativeFunction.cpp">Userland/Libraries/LibJS/Runtime/NativeFunction.cpp</a>
3,390,0.77%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/Runtime/Date.cpp">Userland/Libraries/LibJS/Runtime/Date.cpp</a>
1,112,0.89%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/Runtime/Reference.h">Userland/Libraries/LibJS/Runtime/Reference.h</a>
2,347,0.58%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/Runtime/Shape.cpp">Userland/Libraries/LibJS/Runtime/Shape.cpp</a>
6,817,0.73%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/Runtime/AbstractOperations.cpp">Userland/Libraries/LibJS/Runtime/AbstractOperations.cpp</a>
2,31,6.45%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/Runtime/ValueTraits.h">Userland/Libraries/LibJS/Runtime/ValueTraits.h</a>
1,1338,0.07%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/Runtime/Value.cpp">Userland/Libraries/LibJS/Runtime/Value.cpp</a>
2,132,1.52%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/Tests/builtins/Intl/Segmenter/Segmenter.prototype.segment.js">Userland/Libraries/LibJS/Tests/builtins/Intl/Segmenter/Segmenter.prototype.segment.js</a>
1,37,2.70%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/Tests/builtins/Intl/Locale/Locale.prototype.firstDayOfWeek.js">Userland/Libraries/LibJS/Tests/builtins/Intl/Locale/Locale.prototype.firstDayOfWeek.js</a>
2,189,1.06%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/Tests/builtins/Intl/DateTimeFormat/DateTimeFormat.prototype.formatRange.js">Userland/Libraries/LibJS/Tests/builtins/Intl/DateTimeFormat/DateTimeFormat.prototype.formatRange.js</a>
1,451,0.22%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/Tests/builtins/Intl/DateTimeFormat/DateTimeFormat.prototype.format.js">Userland/Libraries/LibJS/Tests/builtins/Intl/DateTimeFormat/DateTimeFormat.prototype.format.js</a>
2,501,0.40%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/Tests/builtins/Intl/DateTimeFormat/DateTimeFormat.prototype.formatRangeToParts.js">Userland/Libraries/LibJS/Tests/builtins/Intl/DateTimeFormat/DateTimeFormat.prototype.formatRangeToParts.js</a>
1,22,4.55%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/Tests/builtins/Symbol/Symbol.keyFor.js">Userland/Libraries/LibJS/Tests/builtins/Symbol/Symbol.keyFor.js</a>
2,47,4.26%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/Tests/builtins/Proxy/Proxy.handler-ownKeys.js">Userland/Libraries/LibJS/Tests/builtins/Proxy/Proxy.handler-ownKeys.js</a>
1,85,1.18%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/Tests/builtins/Temporal/Now/Now.plainDateTime.js">Userland/Libraries/LibJS/Tests/builtins/Temporal/Now/Now.plainDateTime.js</a>
1,39,2.56%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/Tests/builtins/Temporal/Now/Now.plainTimeISO.js">Userland/Libraries/LibJS/Tests/builtins/Temporal/Now/Now.plainTimeISO.js</a>
1,75,1.33%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/Tests/builtins/Temporal/Now/Now.plainDateTimeISO.js">Userland/Libraries/LibJS/Tests/builtins/Temporal/Now/Now.plainDateTimeISO.js</a>
1,97,1.03%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/Tests/builtins/Temporal/Duration/Duration.from.js">Userland/Libraries/LibJS/Tests/builtins/Temporal/Duration/Duration.from.js</a>
1,65,1.54%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/Tests/builtins/Temporal/Calendar/Calendar.from.js">Userland/Libraries/LibJS/Tests/builtins/Temporal/Calendar/Calendar.from.js</a>
1,84,1.19%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/Tests/builtins/Temporal/TimeZone/TimeZone.js">Userland/Libraries/LibJS/Tests/builtins/Temporal/TimeZone/TimeZone.js</a>
1,50,2.00%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/Tests/builtins/Function/Function.js">Userland/Libraries/LibJS/Tests/builtins/Function/Function.js</a>
1,122,0.82%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/Tests/builtins/TypedArray/TypedArray.prototype.set.js">Userland/Libraries/LibJS/Tests/builtins/TypedArray/TypedArray.prototype.set.js</a>
4,176,2.27%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/Tests/builtins/Date/Date.parse.js">Userland/Libraries/LibJS/Tests/builtins/Date/Date.parse.js</a>
1,354,0.28%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/Tests/test-common-tests.js">Userland/Libraries/LibJS/Tests/test-common-tests.js</a>
1,57,1.75%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/Tests/parseInt.js">Userland/Libraries/LibJS/Tests/parseInt.js</a>
1,43,2.33%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/Tests/numeric-literals-basic.js">Userland/Libraries/LibJS/Tests/numeric-literals-basic.js</a>
2,587,0.34%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/Tests/test-common.js">Userland/Libraries/LibJS/Tests/test-common.js</a>
11,381,2.89%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/SourceTextModule.cpp">Userland/Libraries/LibJS/SourceTextModule.cpp</a>
6,4227,0.14%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/Parser.cpp">Userland/Libraries/LibJS/Parser.cpp</a>
1,87,1.15%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/SyntheticModule.cpp">Userland/Libraries/LibJS/SyntheticModule.cpp</a>
1,815,0.12%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/Lexer.cpp">Userland/Libraries/LibJS/Lexer.cpp</a>
3,222,1.35%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/MarkupGenerator.cpp">Userland/Libraries/LibJS/MarkupGenerator.cpp</a>
1,105,0.95%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/Module.cpp">Userland/Libraries/LibJS/Module.cpp</a>
4,484,0.83%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/Console.cpp">Userland/Libraries/LibJS/Console.cpp</a>
1,108,0.93%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/SourceCode.cpp">Userland/Libraries/LibJS/SourceCode.cpp</a>
5,441,1.13%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/CyclicModule.cpp">Userland/Libraries/LibJS/CyclicModule.cpp</a>
5,1498,0.33%,<a href="https://github.com/SerenityOS/serenity/blob/master/Userland/Libraries/LibJS/AST.cpp">Userland/Libraries/LibJS/AST.cpp</a>
